date,regime,previous_template,chosen_template,value_template_0,value_template_1,value_template_2,value_template_3,value_template_4,visits_template_0,visits_template_1,visits_template_2,visits_template_3,visits_template_4
2011-03-01,2,3,4,0.0027432539893988733,0.0031659716864392414,-0.0057845098978683,-0.013898447206960507,0.004452977028839105,20,20,20,20,20
2011-03-02,1,4,2,0.0031319839638184973,-0.0030480490379253236,0.010655334165613806,0.002613260653835385,0.003911639997021788,20,20,20,20,20
2011-03-03,1,2,1,0.003953041944765122,0.005473965492518372,-0.007589408162955923,-0.008128825764866985,0.0002906281897018267,20,20,20,20,20
2011-03-04,1,1,2,-0.0023187654504330238,0.0006580109377264115,0.007483565741407442,0.006551647640220998,0.0007330678751330377,20,20,20,20,20
2011-03-07,2,2,0,0.024512386965352358,-0.0006097907332335624,-0.007271515756452912,-0.01584262972741913,0.0052116279359606206,21,20,20,19,20
2011-03-08,2,0,0,0.007366487064199319,0.0023412780720104944,-0.0025764954440430326,-0.000945286380048389,0.0015305987934453665,20,20,20,20,20
2011-03-09,2,0,0,0.012750700522437087,0.01069999729429754,0.002549468283683096,-0.01610661615345952,0.004117487508053437,21,20,20,19,20
2011-03-10,2,0,3,-0.00451788068074053,0.0019301528988585365,-0.009754796217936661,0.003961378499654883,-0.0028089411282919787,20,20,20,20,20
2011-03-11,2,3,0,0.011696673239670222,-0.023309405608443405,-0.007821062537453998,0.003694021721692231,0.003997172173843178,21,19,20,20,20
2011-03-14,2,0,3,-0.010118617137482218,0.0036032580796289447,0.001176179840812854,0.015300877044174786,-0.0020847112897458926,19,20,20,21,20
2011-03-15,2,3,1,0.0005885745544133332,0.008634823024838858,-0.008936911414879218,0.00026319924232206057,-0.0050419923219288815,20,20,20,20,20
2011-03-16,2,1,1,0.002839909883513144,0.014493094889509586,0.0016421935159793987,0.012565241387313502,0.0042659824587321276,20,20,20,20,20
2011-03-17,2,1,0,0.01026602838307373,-0.004469045657519027,0.006329439347161472,-0.006693216485430015,0.006006483505845269,20,20,20,20,20
